year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,canonical_tag,canonical_reason,drivetrain_source,status,time_remaining_or_date_sold,price,bids
2014,FORD,Ranger,XL 4X4 PX,Dual Cab,Automatic,Diesel,222077,5.0,MNAUMFF50EW280929,No plates,Unregistered,5,3.2,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714259/motor-vehicles-motor-cycles/2014-ford-ranger-xl-4x4-px-turbo-diesel-automatic-dual-cab,"Engine noise observed.
Front Cracked bumper.
Large Scuff on LHF guard
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 29m12s,1200.0,14.0
2011,SUZUKI,Alto,GL GF,Hatchback,Manual,Petrol,147881,4.0,MA3GFC31S00470546,No plates,Unregistered,3,1.0,White,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714262/motor-vehicles-motor-cycles/2011-suzuki-alto-gl-gf-manual-hatchback,"Transmission bearings need attention
Controls Missing Radio Volume Dial
Driver Door Exterior Handle Not Opening Door not Working
Dents or marks on body consistent with age and kilometres.
Inspection highly recommended by qualified third party",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 28m58s,209.0,3.0
2017,MERCEDES,Benz,Sprinter 416CDI MWB Van,Van,Automatic,Diesel,598006,2.0,WDB9066532P560698,No plates,Unregistered,4,2.1,White,Black,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714263/motor-vehicles-motor-cycles/2017-mercedes-benz-sprinter-416cdi-mwb-automatic-van,"Seat Torn Driver
Medium Dent on LHF door
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 28m43s,1409.0,17.0
2005,HONDA,Odyssey,,People Mover,Automatic,Petrol,219444,7.0,JHMRB18406C200965,No plates,Unregistered,4,2.4,Black,Cream,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714264/motor-vehicles-motor-cycles/2005-honda-odyssey-automatic-7-seats-people-mover,"Back Seat Stains.
Front Seat Stains Both
Door card Worn.
Windscreen Chipped or Cracked.
Damaged RHR tail light
Medium Scratch on Rear bumper
Paint peeling Front bumper
Body/panel damage LHR guard
Hail damage visible.
Engine Oil Leak",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 28m16s,509.0,9.0
2013,BMW,X1,sDrive 18d E84 LCI,Wagon,Automatic,Diesel,156878,5.0,WBAVN72040VX36856,No plates,Unregistered,4,2.0,Dark Blue,Tan Leather,Yes,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714265/motor-vehicles-motor-cycles/2013-bmw-x1-sdrive-18d-e84-lci-turbo-diesel-automatic-8-speed-wagon,"LIMP Mode
Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Medium Scuff on lhf bumper
Large Scuff on lhr bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 28m4s,709.0,10.0
2014,VOLKSWAGEN,Golf,R A7,Hatchback,Automatic,Petrol,131741,5.0,WVWZZZAUZFW073627,No plates,Unregistered,4,2.0,Dark Blue,Black Leather,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714266/motor-vehicles-motor-cycles/2014-volkswagen-golf-r-a7-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Front Seat worn LHF
Seat Torn RHF
Flat Battery. Jump start or towing required
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2005,HYUNDAI,Terracan,CRDi,Wagon,Manual,Diesel,317861,7.0,KMHNM81XR5U181828,No plates,Unregistered,4,2.9,White,Grey,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714268/motor-vehicles-motor-cycles/2005-hyundai-terracan-crdi-turbo-diesel-manual-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Seats Removed
Engine Oil Leak",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 27m34s,9.0,1.0
2010,VOLVO,Xc60,D5,Wagon,Automatic,Diesel,222476,5.0,YV1DZ7056B2142016,No plates,Unregistered,5,2.4,Silver,Tan Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714269/motor-vehicles-motor-cycles/2010-volvo-xc60-d5-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Back Seat worn.
Medium Scuff on Rear bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 27m6s,309.0,4.0
2017,LAND,Rover,Discovery Sport TD4 150 HSE 9,Wagon,Automatic,Diesel,82960,5.0,SALCA2AN8HH683880,No plates,Unregistered,4,2.0,Black,Black Leather,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714271/motor-vehicles-motor-cycles/2017-land-rover-discovery-sport-td4-150-hse-turbo-diesel-9-auto-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 26m36s,6600.0,48.0
2014,NISSAN,Pathfinder,ST R52,Wagon,CVT,Petrol,266892,7.0,5N1AR2MN7EC667886,No plates,Unregistered,6,3.5,Blue,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714272/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-r52-cvt-7-seats-wagon,"Seat Torn Driver
Dents or marks on body consistent with age and kilometres.
Medium Scuff on RHR guard
Medium Scratch on LHR door",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 26m10s,709.0,15.0
2012,NISSAN,Navara,4x4 ST-X550 D40,Dual Cab,Automatic,Diesel,186063,5.0,VSKCAND40A0465156,No plates,Unregistered,6,3.0,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714273/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-x550-d40-turbo-diesel-automatic-dual-cab,"Engine Smoke visible
Dents or marks on body consistent with age and kilometres.
Airbag light ON
Engine Oil Leak
Medium Scuff on LHF guard
Large Scuff on Front bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 25m43s,4300.0,16.0
2010,TOYOTA,Estima,(Import) Caravan,People Mover,Automatic,Petrol,184090,4.0,6U900GSR500010030,No plates,Unregistered,6,3.5,Silver,Grey,Yes,No,No,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714274/motor-vehicles-motor-cycles/2010-toyota-estima-import-caravan-automatic-people-mover,"Seats Removed
Windscreen Chipped or Cracked.
Medium Scuff on Rear bumper
Large Dent on RHR guard
Dents or marks on body consistent with age and kilometres.
Medium Scratch on LHR door and front bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 25m28s,3167.0,39.0
2012,BMW,X1,sDrive 20d E84,Wagon,Automatic,Diesel,163488,5.0,WBAVN32050VS97756,No plates,Unregistered,4,2.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714275/motor-vehicles-motor-cycles/2012-bmw-x1-sdrive-20d-e84-turbo-diesel-automatic-wagon,"Door card Worn.
Dents or marks on body consistent with age and kilometres.
Front Seat worn driver side",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 25m4s,509.0,8.0
2015,FORD,Fiesta,Ambiente WZ,Hatchback,Manual,Petrol,115710,5.0,MPB8XXMXJ8FC10614,No plates,Unregistered,4,1.5,Grey,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714276/motor-vehicles-motor-cycles/2015-ford-fiesta-ambiente-wz-manual-hatchback,"Rear hatch Door not Working
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 24m44s,109.0,2.0
2016,TOYOTA,Yaris,Ascent NCP130R,Hatchback,Manual,Petrol,13814,5.0,JTDKW3D340D578074,No plates,Unregistered,4,1.3,Silver,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714277/motor-vehicles-motor-cycles/2016-toyota-yaris-ascent-ncp130r-manual-hatchback,"Body/panel damage RH side of vehicle and rear bumper
Medium Dent on Rear bumper
Large Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 24m29s,2300.0,36.0
2018,TOYOTA,Hilux,4x4 SR GUN126R,Crew Cab Chassis,Automatic,Diesel,124025,5.0,MR0KA3CD601221149,No plates,Unregistered,4,2.8,White,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714278/motor-vehicles-motor-cycles/2018-toyota-hilux-4x4-sr-gun126r-turbo-diesel-automatic-crew-cab-chassis,"Transmission Requires attention Strongly recommend inspection by qualified third party
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 24m11s,8300.0,14.0
2022,LDV,Deliver,9 MWB MID ROOF Van,Van,Automatic,Diesel,112404,3.0,LSH14J7C5NA171522,No plates,Unregistered,4,2.0,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714279/motor-vehicles-motor-cycles/2022-ldv-deliver-9-mwb-mid-roof-turbo-diesel-automatic-van,"Damaged LHR tail light
Both Cracked bumper.
Large Dent on RH cant rail
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 23m17s,1409.0,20.0
2011,HYUNDAI,Ix35,HIGHLANDER AWD LM,Wagon,Automatic,Diesel,252768,5.0,KMHJU81VSCU374808,No plates,Unregistered,4,2.0,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714281/motor-vehicles-motor-cycles/2011-hyundai-ix35-highlander-awd-lm-turbo-diesel-automatic-wagon,"Paint peeling Various panels
Dents or marks on body consistent with age and kilometres.
Medium Scuff on LHR guard",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 21m54s,209.0,2.0
2023,TOYOTA,Landcruiser,Prado GXL (Premium Interior) 4 x 4,Wagon,Automatic,Diesel,49995,7.0,JTEBR3FJ90K308302,No plates,Unregistered,4,2.8,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714282/motor-vehicles-motor-cycles/2023-toyota-landcruiser-prado-gxl-premium-interior-4-x-4-wagon,,UNCLASSIFIED,[OUT_OF_SCOPE],,active,23h 21m37s,57000.0,24.0
2011,MERCEDES,Benz,ML300 CDI BLUE EFFICIENCY W164,Wagon,Automatic,Diesel,234356,5.0,WDC1641212A710544,No plates,Unregistered,6,3.0,Silver,Tan Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714284/motor-vehicles-motor-cycles/2011-mercedes-benz-ml300-cdi-blue-efficiency-w164-turbo-diesel-auto-wagon,"Front Seat worn Both
Hood Lining Sagging
Dents or marks on body consistent with age and kilometres.
Back Seat worn.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 21m3s,409.0,7.0
2008,HYUNDAI,Santa,Fe Elite CM,Wagon,Automatic,Diesel,237994,7.0,KMHSH81WR9U445213,No plates,Unregistered,4,2.2,Grey,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714285/motor-vehicles-motor-cycles/2008-hyundai-santa-fe-elite-cm-turbo-diesel-automatic-7-seats-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Large Scuff on Front bumper, rear bumper,
Large Dent on Rhr door,
Paint peeling Tail gate",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 20m39s,409.0,5.0
2010,HYUNDAI,Getz,S TB,Hatchback,Manual,Petrol,175373,5.0,KMHBT31DLAU220498,No plates,Unregistered,4,1.4,Red,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714286/motor-vehicles-motor-cycles/2010-hyundai-getz-s-tb-manual-hatchback,"Paint peeling Bonnet
Hail damage visible.
Large Scratch on LHF door
Large Scuff on Rear bumper
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 20m13s,609.0,8.0
2013,VOLKSWAGEN,Tiguan,132 TSI PACIFIC 5N,Wagon,Automatic,Petrol,154020,5.0,WVGZZZ5NZEW007452,No plates,Unregistered,4,2.0,Black,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714287/motor-vehicles-motor-cycles/2013-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Hood Lining Sagging
Paint cracked Bonnet
Large Scratch on LHR door
Body/panel damage Tailgate
Engine Oil Leak
Medium Scuff on Rear Panel",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 19m17s,9.0,0.0
2016,BMW,X4,,Wagon,Automatic,Diesel,152664,5.0,WBAXX120800S31500,No plates,Unregistered,4,2.0,Black,Cream Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714288/motor-vehicles-motor-cycles/2016-bmw-x4-automatic-wagon,"Suspension requires attention
Dents or marks on body consistent with age and kilometres.
Front Seat worn RHF",UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2008,FORD,Ranger,XL 4x4 Crew Cab PJ,Dual Cab,Automatic,Diesel,296130,5.0,MNAUSFE908W736369,No plates,Unregistered,4,3.0,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714289/motor-vehicles-motor-cycles/2008-ford-ranger-xl-4x4-crew-cab-pj-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Engine light ON
ABS light ON
Seat Torn RHF",UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2005,HYUNDAI,Getz,,Hatchback,Automatic,Petrol,257125,5.0,KMHBT51AR5U398480,No plates,Unregistered,4,1.5,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714290/motor-vehicles-motor-cycles/2005-hyundai-getz-automatic-hatchback,"Large Scratch on RHF door
Dents or marks on body consistent with age and kilometres.
Medium Scratch on LHR door
Paint peeling Bonnet",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 18m23s,209.0,5.0
2010,TOYOTA,Landcruiser,Prado GXL KDJ150R,Wagon,Automatic,Diesel,389649,7.0,JTEBH3FJ70K011953,No plates,Unregistered,4,3.0,Silver,Grey,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714291/motor-vehicles-motor-cycles/2010-toyota-landcruiser-prado-gxl-kdj150r-turbo-diesel-auto-7-seats-wagon,"Windscreen Chipped or Cracked.
Front Seat worn RHF
Rear Cracked bumper.
Medium Scuff on Rear bumper
Dents or marks on body consistent with age and kilometres.
Body/panel damage Rear bumper
Large Scuff on LHR door
Damaged RH bottom tail light",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 17m14s,809.0,14.0
2007,NISSAN,Patrol,DX 3.0 GU II,Wagon,Manual,Diesel,309960,5.0,JN1TESY61A0395170,No plates,Unregistered,4,3.0,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714292/motor-vehicles-motor-cycles/2007-nissan-patrol-dx-3-0-gu-ii-turbo-diesel-manual-wagon,"Dash Torn or Cracked
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Carpet worn in places.
Front Seat worn RHF
Paint peeling LH side mirror
Damaged external light",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 16m35s,6600.0,21.0
2019,LAND,Rover,Range Rover Velar D300 HSE L560 TD,Wagon,Automatic,Diesel,116469,5.0,SALYA2AK2LA253579,No plates,Unregistered,6,3.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714293/motor-vehicles-motor-cycles/2019-land-rover-range-rover-velar-d300-hse-l560-td-auto-8-speed-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 54m0s,25250.0,118.0
2018,HOLDEN,Captiva,7 LTZ AWD CG II,Wagon,Automatic,Petrol,138767,7.0,KL3CD2659JB033639,No plates,Unregistered,6,3.0,Silver,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714294/motor-vehicles-motor-cycles/2018-holden-captiva-7-ltz-awd-cg-ii-automatic-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on RHR guard",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 53m52s,1909.0,24.0
2017,NISSAN,Navara,4X4 ST SERIES 2,Dual Cab,Manual,Diesel,200853,5.0,MNTCB4D23A0025659,No plates,Unregistered,4,2.3,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714295/motor-vehicles-motor-cycles/2017-nissan-navara-4x4-st-series-2-turbo-diesel-manual-dual-cab,"Windscreen Chipped or Cracked.
Damaged LH taillight
Dents or marks on body consistent with age and kilometres.
Medium Dent on RHR guard
Front Seat worn RHF
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 53m41s,5600.0,37.0
2013,TOYOTA,Hilux,4X4 SR KUN26R,Crew Cab Chassis,Manual,Diesel,314181,5.0,MR0FZ22G101197343,No plates,Unregistered,4,3.0,Grey,Grey,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714298/motor-vehicles-motor-cycles/2013-toyota-hilux-4x4-sr-kun26r-turbo-diesel-manual-crew-cab-chassis,"Windscreen Chipped or Cracked.
Medium Scuff on LHF flare
Medium Dent on RHR door
Large Dent on LHF door
Paint fading on bonnet,tray, and roof
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 52m0s,6200.0,34.0
2020,TOYOTA,Rav,4 FWD GX MXAA52R,Wagon,CVT,Petrol,100916,5.0,JTMZ43FV50D061451,No plates,Unregistered,4,2.0,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714306/motor-vehicles-motor-cycles/2020-toyota-rav-4-fwd-gx-mxaa52r-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Hail damage visible.",toyota_rav4_suv_petrol_auto_gx_fwd_2013_2023,[OK],,active,13m8s,16000.0,164.0
2022,MITSUBISHI,Outlander,ES 2WD ZM,Wagon,CVT,Petrol,109582,5.0,JMFXTGM4WNZ011587,No plates,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714307/motor-vehicles-motor-cycles/2022-mitsubishi-outlander-es-2wd-zm-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on LHR guard
Medium Scuff on RHR guard",UNCLASSIFIED,[OUT_OF_SCOPE],,active,12m50s,19000.0,137.0
2010,TOYOTA,Hilux,SR (4x4) KUN26R,Crew Cab Chassis,Manual,Diesel,327811,5.0,MR0FZ22G101032179,No plates,Unregistered,4,3.0,White,Grey,Yes,Yes,No,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714308/motor-vehicles-motor-cycles/2010-toyota-hilux-sr-4x4-kun26r-turbo-diesel-manual-crew-cab-chassis,"Engine noise observed.
Dents or marks on body consistent with age and kilometres.
Back Seat Stains.
Seat Torn RHF
Door card Worn.
Body/panel damage LHF and Rear door
Medium Scuff on door side skirt
Paint fading on tray",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 11m20s,3200.0,12.0
2010,TOYOTA,Hiace,TRH223R,Bus,Manual,Petrol,360414,12.0,JTFSX22P806089802,No plates,Unregistered,4,2.7,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714309/motor-vehicles-motor-cycles/2010-toyota-hiace-trh223r-manual-14-seats-bus,"Engine light ON
Seat Torn LHF, RHF
Medium Dent on Bonnet
Dents or marks on body consistent with age and kilometres.
Large Dent on LHR door
Damaged LHR tail light
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 10m50s,309.0,5.0
2012,BMW,X3,xDrive 20d F25,Wagon,Automatic,Diesel,161558,5.0,WBAWY32060L691791,No plates,Unregistered,4,2.0,Maroon,Tan Leather,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714316/motor-vehicles-motor-cycles/2012-bmw-x3-xdrive-20d-f25-turbo-diesel-automatic-8-speed-wagon,"Front Seat worn Both
Back Seat worn.
Dents or marks on body consistent with age and kilometres.
Body/panel damage Rhr door plus guard,
Large Scuff on Front bumper,
Medium Scratch on various panels
Optional airbag replacement required",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 34m6s,709.0,8.0
2011,KIA,Grand,Carnival S VQ,People Mover,Automatic,Petrol,134762,8.0,KNAMG817MC6420301,No plates,Unregistered,6,3.5,Grey,Grey,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714317/motor-vehicles-motor-cycles/2011-kia-grand-carnival-s-vq-automatic-8-seats-people-mover,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Front bumper,
Hail damage visible.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 32m28s,2009.0,23.0
2021,FORD,Everest,TREND 4WD UAII 10,Wagon,Automatic,Diesel,150489,7.0,MNAAXXMAWAMB11064,No plates,Unregistered,4,2.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714318/motor-vehicles-motor-cycles/2021-ford-everest-trend-4wd-uaii-turbo-diesel-10-auto-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 30m35s,16400.0,115.0
2011,VOLKSWAGEN,Passat,125TDI Highline 3C,Wagon,Automatic,Diesel,198896,5.0,WVWZZZ3CZBE390733,No plates,Unregistered,4,2.0,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714319/motor-vehicles-motor-cycles/2011-volkswagen-passat-125tdi-highline-3c-turbo-diesel-automatic-wagon,"Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Rear, Cracked bumper.
Large Dent on Lhr guard,
Door card Worn.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 30m13s,1109.0,9.0
2015,VOLKSWAGEN,Tiguan,132TSI 5N,Wagon,Automatic,Petrol,164781,5.0,WVGZZZ5NZGW018099,No plates,Unregistered,4,2.0,Black,Grey,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714320/motor-vehicles-motor-cycles/2015-volkswagen-tiguan-132tsi-5n-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Back Seat Stains.
Large Scuff on Front bumper,
Large Scratch on Bonnet, roof,
Hood Lining Sagging",UNCLASSIFIED,[OUT_OF_SCOPE],,active,21h 28m14s,800.0,13.0
2022,MITSUBISHI,Outlander,Exceed AWD ZM,Wagon,CVT,Petrol,67312,7.0,JMFXTGM4WNZ025853,No plates,Unregistered,4,2.5,Grey,Beige,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714321/motor-vehicles-motor-cycles/2022-mitsubishi-outlander-exceed-awd-zm-cvt-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Rear bumper
Large Scuff on Front bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,9m35s,32200.0,76.0
2015,VOLKSWAGEN,Touareg,V6 TDI 7P,Wagon,Automatic,Diesel,165811,5.0,WVGZZZ7PZGD013597,No plates,Unregistered,6,3.0,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714322/motor-vehicles-motor-cycles/2015-volkswagen-touareg-v6-tdi-7p-turbo-diesel-automatic-8-speed-wagon,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 20h 23m11s,809.0,15.0
2011,LAND,Rover,Range Rover Sport 3.0 TDV6 LUXURY,Wagon,Automatic,Diesel,155933,5.0,SALLSAAF3BA705960,No plates,Unregistered,6,3.0,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714323/motor-vehicles-motor-cycles/2011-land-rover-range-rover-sport-3-0-tdv6-luxury-turbo-diesel-auto-wagon,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2008,MITSUBISHI,Pajero,Exceed NT,Wagon,Automatic,Diesel,340766,7.0,JMFLYV98W9J000986,No plates,Unregistered,4,3.2,White,Black Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714324/motor-vehicles-motor-cycles/2008-mitsubishi-pajero-exceed-nt-turbo-diesel-automatic-7-seats-wagon,"Engine light ON
Other Warning light ON
Front Seat worn RHF
Dents or marks on body consistent with age and kilometres.
Engine noise observed.
Flat Battery. Jump start or towing required
Paint cracked Rear bumper
Large Scratch on LHR
Large Scuff on LHF flare",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 21h 22m23s,9.0,0.0
2012,MAZDA,Cx-5,Grand Touring KE,Wagon,Automatic,Diesel,228133,5.0,JM0KE102100106141,No plates,Unregistered,4,2.2,Dark Grey,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714326/motor-vehicles-motor-cycles/2012-mazda-cx-5-grand-touring-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Bonnet
Other Warning light ON
Flat Battery.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 21h 22m0s,109.0,2.0
2010,MAZDA,2,Neo DE,Hatchback,Manual,Petrol,186773,5.0,MM0DE10Y100150796,No plates,Unregistered,4,1.5,Silver,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714328/motor-vehicles-motor-cycles/2010-mazda-2-neo-de-manual-hatchback,"Paint fading Roof, bonnet
Dents or marks on body consistent with age and kilometres.
Medium Dent on LHR guard and RHF guard
Medium Scuff on LHF guard and RHR guard
Corrosion visible on scuffs and chip of paints",UNCLASSIFIED,[OUT_OF_SCOPE],,active,4d 21h 21m43s,9.0,0.0
2002,HOLDEN,Commodore,SS VU,Ute,Manual,Petrol,226818,2.0,6H8VUK80F2L885330,No plates,Unregistered,8,5.7,Blue,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714329/motor-vehicles-motor-cycles/2002-holden-commodore-ss-vu-manual-ute,"Airbag light ON
Reverse gear -gearstick needs to held or it will jump out
Hood Lining Sagging
Door card Damaged.
Front Seat Stains Both
Front Seat worn Both
Radio broken
Gear Knob Broken
Dash Torn or Cracked
Paint fading Various panels
Dents or marks on body consistent with age and kilometres.
Large Scuff on Lh door and front bumper
Medium Scratch on Various panels
Medium Dent on Bonnet
Large Dent on LHF guard
Damaged Rh head light
Engine Oil Leak",UNCLASSIFIED,[OUT_OF_SCOPE],,active,6d 21h 26m12s,9.0,0.0
