year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2011.0,BMW,X5,xDrive 40d SPORT E70 LCI Turbo Diesel Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Diesel,247111,5,WBAZW62000L479067,1XX4OY,06-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,3,Grey,Cream Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065301/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-40d-sport-e70-lci-turbo-diesel-automatic-8-speed-wagon,"Engine noise observed.
Front Seat worn Drivers
Medium Dent on Around vehicle
Damaged Rh taillight
Door card Damaged.
Paint cracked Rear bumper
Dents or marks on body consistent with age and kilometres."
2014.0,Ford,Ranger,XL 4X2 Hi-Rider PX Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,Automatic,Diesel,211660,5,MNAUMFF80EW275277,1LX7FF,10-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,White,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065303/motor-vehicles-motor-cycles/2014-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-dual-cab,"Large Dents Around vehicle
Medium Scuffs, Scratches Around vehicle
Corrosion visible rear taillight
Dents or marks on body"
2013.0,Jeep,Grand,Cherokee Limited WK Turbo Diesel Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Diesel,233197,5,1C4RJFFM0EC343964,1AO7KB,23-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,3,Red,Beige Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065304/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres."
2014.0,Toyota,LandCruiser,Prado GXL KDJ150R Turbo Diesel Auto 7 Seats Wagon,Wagon,Automatic,Diesel,374985,7,JTEBH3FJ90K146240,1DK6CQ,17-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,3,Grey,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065305/motor-vehicles-motor-cycles/2014-toyota-landcruiser-prado-gxl-kdj150r-turbo-diesel-auto-7-seats-wagon,"Medium Scratches Around vehicle
Damaged Driver side rear light
Dents or marks on body consistent with age and kilometres"
2016.0,Suzuki,Vitara,RT-S LY Automatic Wagon,Wagon,Automatic,Petrol,181548,5,TSMLYD21S00300967,ANZ202,09-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.6,Black,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065306/motor-vehicles-motor-cycles/2016-suzuki-vitara-rt-s-ly-automatic-wagon,"Carpet worn in places.
Medium Scratch on Around vehicle"
2015.0,Mazda,CX-5,Grand Touring KE Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,"120339 - Odometer discrepancy detected, see attached history report.",5,JM0KE102200340074,AGN939,16-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065307/motor-vehicles-motor-cycles/2015-mazda-cx-5-grand-touring-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn driver side"
2017.0,Ford,Escape,TREND FWD ZG Automatic Wagon,Wagon,Automatic,Petrol,148215,5,WF0AXXWPMAHC20891,1LW9UM,27-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.5,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065308/motor-vehicles-motor-cycles/2017-ford-escape-trend-fwd-zg-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2016.0,Nissan,Qashqai,ST J11 CVT Wagon,Wagon,CVT,Petrol,92684,5,SJNFBAJ11A1676851,1HU2WC,05-08-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065309/motor-vehicles-motor-cycles/2016-nissan-qashqai-st-j11-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Right rear bumper"
2012.0,Holden,Barina,CDX TM Automatic Sedan,Sedan,Automatic,Petrol,"287371 - Odometer discrepancy detected, see attached history report.",5,KL3TA69E9DB081639,ZTP090,07-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.6,Red,Black Leather,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065310/motor-vehicles-motor-cycles/2012-holden-barina-cdx-tm-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Medium Scuff on rear passenger side
Windscreen Chipped or Cracked."
2014.0,Proton,SUPRIMA,S GX CVT Hatchback,Hatchback,CVT,Petrol,151029,5,PL1CR6LDREG004774,No plates,"Sold Unregistered, Without Plates",4,1.6,Blue,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065311/motor-vehicles-motor-cycles/2014-proton-suprima-s-gx-cvt-hatchback,"Dents or marks on body consistent with age and kilometres.
Paint fading Roof, bonnet and spoiler
Dents or marks on body consistent with age and kilometres.
Engine overheating, tow advisable.
Transmission Requires attention Strongly recommend inspection by qualified third party"
1998.0,Volkswagen,Passat,1.8 Automatic Sedan,Sedan,Automatic,Petrol,276922,5,WVWZZZ3BZWE335529,PAJ457,16-07-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.8,White,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065312/motor-vehicles-motor-cycles/1998-volkswagen-passat-1-8-automatic-sedan,"Engine idling rough
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2005.0,Mercedes,Benz,C200 K Classic W203 Automatic Sedan,Sedan,Automatic,Petrol,123536,5,WDC2030422R217768,XLC051,14-12-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.8,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065313/motor-vehicles-motor-cycles/2005-mercedes-benz-c200-k-classic-w203-automatic-sedan,"Transmission Requires attention Strongly recommend inspection by qualified third party
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Front and rear bumper"
2009.0,Audi,Q5,3.0 TDI Quattro 8R Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,194154,5,WAUZZZ8RX9A046640,No Plates,"Sold Unregistered, Without Plates",6,3,Grey,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065315/motor-vehicles-motor-cycles/2009-audi-q5-3-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres."
2012.0,Volkswagen,Golf,77TSI A6 Automatic Hatchback,Hatchback,Automatic,Premium Unleaded,114077,5,WVWZZZ1KZCP095736,ZAY337,14-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.2,Black,Black,Yes,Yes,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065316/motor-vehicles-motor-cycles/2012-volkswagen-golf-77tsi-a6-automatic-hatchback,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Door Mirror Broken Side mirrors
Carpet worn in places.
Hood Lining Sagging"
2008.0,Toyota,LandCruiser,Prado Grande GRJ120R Automatic 8 Seats Wagon,Wagon,Automatic,Petrol,349606,8,JTEBU25J005125881,WGW495,22-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,4,Grey,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065317/motor-vehicles-motor-cycles/2008-toyota-landcruiser-prado-grande-grj120r-automatic-8-seats-wagon,"Other Warning light ON
Seat Torn Driver seat
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle"
2016.0,Mazda,BT-50,4X2 XT Turbo Diesel Manual Cab Chassis,Cab Chassis,Manual,Diesel,270303,3,MM0UR0YE100639543,1JP6GF,24-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,Silver,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21065318/motor-vehicles-motor-cycles/2016-mazda-bt-50-4x2-xt-turbo-diesel-manual-cab-chassis,"Front Seat Stains All
Seat Torn Driver seat
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Large Scuff on Around vehicle
Medium Dent on Around vehicle
Corrosion visible Around vehicle"
2013.0,Mercedes,Benz,E-CLASS E250 AVANTGARDE tC207 Automatic Coupe,Coupe,Automatic,Petrol,143114,4,WDD2073472F209374,CMM75U,"Sold Unregistered, Without Plates",4,1.8,White,Red Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065319/motor-vehicles-motor-cycles/2013-mercedes-benz-e-class-e250-avantgarde-tc207-automatic-coupe,"Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Paint cracked Front and rear bar"
2008.0,Nissan,Dualis,Ti J10 Manual Wagon,Wagon,Manual,Petrol,289940,5,SJNFBNJ10A1181337,XPL117,05-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065320/motor-vehicles-motor-cycles/2008-nissan-dualis-ti-j10-manual-wagon,"Paint peeling Front bumper
Engine light ON
Dents or marks on body consistent with age and kilometres."
2013.0,Honda,CR-V,4WD DTi-S RM Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,"215521 - Odometer discrepancy detected, see attached history report.",5,SHSRE6860EU400771,1BD3SB,12-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,Blue,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065321/motor-vehicles-motor-cycles/2013-honda-cr-v-4wd-dti-s-rm-turbo-diesel-automatic-wagon,"Medium Scratch on Around vehicle
Paint fading Roof
Dents or marks on body consistent with age and kilometres."
2014.0,Jeep,Cherokee,LIMITED 4X4 KL Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,176928,5,1C4PJMHYXFW537364,ADM251,15-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065323/motor-vehicles-motor-cycles/2014-jeep-cherokee-limited-4x4-kl-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2014.0,Jeep,Grand,Cherokee Blackhawk LE (4x4) WK Automatic,Wagon,Automatic - 8 Speed,Diesel,184397,5,1C4RJFEM2EC488795,1YL5NK,15-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,3,Red,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21065324/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-blackhawk-le-4x4-wk-automatic,"Front Seat worn driver side
Paint cracked on various panels
Dents or marks on body consistent with age and kilometres."
2007.0,BMW,3,Series 335i E92 Automatic Coupe,Coupe,Automatic,Petrol,189968,4,WBAWB72080P053964,1OK8QU,16-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,3,Grey,Black Leather,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065326/motor-vehicles-motor-cycles/2007-bmw-3-series-335i-e92-automatic-coupe,"Medium Scuff on Around vehicle
Large Scratch on Around vehicle
Paint fading Around vehicle
Door Mirror Broken Rear view mirror
Other Warning light ON"
2008.0,Honda,Jazz,VTi GE Automatic Hatchback,Hatchback,Automatic,Petrol,140143,5,MRHGE88509P040458,No plates,"Sold Unregistered, Without Plates",4,1.5,Blue,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065329/motor-vehicles-motor-cycles/2008-honda-jazz-vti-ge-automatic-hatchback,"Medium Dent on Right passenger door
Medium Scratch on Driver side mirror
Large Scratch on Front bumper
Airbag light ON
Dents or marks on body consistent with age and kilometres."
2016.0,Holden,Cruze,CD Sportwagon JH Automatic Wagon,Wagon,Automatic,Petrol,132803,5,KL3JA35MJGK349327,No plates,"Sold Unregistered, Without Plates",4,1.8,White,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065331/motor-vehicles-motor-cycles/2016-holden-cruze-cd-sportwagon-jh-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2011.0,BMW,320i,320i EXEC. E90 Automatic Sedan,Sedan,Automatic,Petrol,169091,5,WBAPG56020NM91332,2DC2RP,11-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,Grey,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065332/motor-vehicles-motor-cycles/2011-bmw-320i-320i-exec-e90-automatic-sedan,"Other Warning light ON
Door card Worn.
Medium Scratch on Around vehicle
Windscreen Chipped or Cracked."
2016.0,Ford,Ranger,XLT 4X2 Hi-Rider PX II Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,Automatic,Diesel,304574.7,5,MNAUMFF50GW653474,2ER3OR,30-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,5,3.2,White,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065333/motor-vehicles-motor-cycles/2016-ford-ranger-xlt-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab,"Minor Engine noise observed.
Large Dents Around vehicle"
2016.0,Land,Rover,Range Rover Evoque TD4 150 SE Turbo Diesel 9 auto Wagon,Wagon,Automatic,Diesel,98198,5,SALVA2AN5HH202606,1JB1HS,06-07-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065335/motor-vehicles-motor-cycles/2016-land-rover-range-rover-evoque-td4-150-se-turbo-diesel-9-auto-wagon,Dents or marks on body.
2015.0,Mercedes,Benz,GLC 250d GLC250d X253 Turbo Diesel 9 auto Wagon,Wagon,Automatic,Diesel,158449,5,WDC2539092F011695,No Plates,"Sold Unregistered, Without Plates",4,2.1,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065336/motor-vehicles-motor-cycles/2015-mercedes-benz-glc-250d-glc250d-x253-turbo-diesel-9-auto-wagon,"Dents or marks on body.
Medium Scratch on Rear bumper and driver door
Windscreen Chipped."
2011.0,Volkswagen,Jetta,118TSI Comfortline 1B Automatic Sedan,Sedan,Automatic,Premium Unleaded,173467,5,WVWZZZ16ZBM126140,1YH2NL,13-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.4,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065338/motor-vehicles-motor-cycles/2011-volkswagen-jetta-118tsi-comfortline-1b-automatic-sedan,"Dents or marks on body.
Medium Dent on Front right quarter panel
Body/panel damage Right side
Broken mirror driver side"
2008.0,Toyota,Yaris,YR NCP90R Automatic Hatchback,Hatchback,Automatic,Petrol,124386,5,JTDJW923105100139,YPM046,28-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.3,Blue,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065339/motor-vehicles-motor-cycles/2008-toyota-yaris-yr-ncp90r-automatic-hatchback,"Medium Scratches Around vehicle
Dents or marks on body ."
2002.0,Honda,CR-V,Sport RD Automatic Wagon,Wagon,Automatic,Petrol,345926,5,JHLRD78802C207396,RPG817,05-07-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.4,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065340/motor-vehicles-motor-cycles/2002-honda-cr-v-sport-rd-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle"
2003.0,Subaru,Forester,X Automatic Wagon,Wagon,Automatic,Petrol,309811,5,JF2SG9KR54G024220,SPS030,19-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.5,Green,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065341/motor-vehicles-motor-cycles/2003-subaru-forester-x-automatic-wagon,"Dents or marks on body.
Medium Scratches Around vehicle
Engine noise observed.
ABS light ON"
2019.0,Toyota,LandCruiser,Prado GXL GDJ150R Turbo Diesel Auto 7 Seats Wagon,Wagon,Automatic,Diesel,131808,7,JTEBR3FJ40K138866,S481CBW,"Sold Unregistered, Without Plates",4,2.8,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065343/motor-vehicles-motor-cycles/2019-toyota-landcruiser-prado-gxl-gdj150r-turbo-diesel-auto-7-seats-wagon,"Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres."
1999.0,Mazda,MPV,D Automatic 7 Seats People Mover,People Mover,Automatic,Petrol,110962,7,JM0LW10G100100997,QEI440,04-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,2.5,Blue,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065344/motor-vehicles-motor-cycles/1999-mazda-mpv-d-automatic-7-seats-people-mover,"Medium Scratch on Around vehicle
Paint peeling on Around vehicle"
,Amarok,TDI400,TRENDLINE 2H Turbo Diesel Manual Dual Cab,Dual Cab,Manual,Diesel,351991,5,WV1ZZZ2HZDA057637,No plates,"Sold Unregistered, Without Plates",4,2,Grey,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065349/motor-vehicles-motor-cycles/volkswagen-amarok-tdi400-trendline-2h-turbo-diesel-manual-dual-cab,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Front Seat worn Driver seat
Engine light ON
Other Warning light ON"
2008.0,Volkswagen,Multivan,HIGHLINE 2.5 TDI T5 TD AT 7 Seats People Mover,People Mover,Automatic,Diesel,272425,7,WV2ZZZ7HZ9H078199,ZYK760,"Sold Unregistered, Without Plates",5,2.5,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065350/motor-vehicles-motor-cycles/2008-volkswagen-multivan-highline-2-5-tdi-t5-td-at-7-seats-people-mover,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Damaged Third brake light
Engine light ON
Other Warning light ON
Transmission Requires attention Strongly recommend inspection by qualified third party
Paint cracked on various panels
Dents or marks on body consistent with age and kilometres.
Paint peeling on various panels"
2009.0,Citroen,C5,HDi Exclusive Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,210815,5,VF7RWRHRJ9L532211,No Plates,"Sold Unregistered, Without Plates",4,2,Gold,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065355/motor-vehicles-motor-cycles/2009-citroen-c5-hdi-exclusive-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Hood Lining Sagging"
2011.0,Suzuki,Alto,GLX GF Automatic Hatchback,Hatchback,Automatic,Petrol,97920,4,MA3GFC31S00431081,No plates,"Sold Unregistered, Without Plates",3,1,Black,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21065356/motor-vehicles-motor-cycles/2011-suzuki-alto-glx-gf-automatic-hatchback,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Engine idling rough
Dents or marks on body consistent with age and kilometres."
2009.0,Toyota,Hilux,4x2 Workmate TGN16R Manual Dual Cab,Dual Cab,Manual,Petrol,190872,6,MR0EX12G902030010,1XU3OF,09-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.7,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065357/motor-vehicles-motor-cycles/2009-toyota-hilux-4x2-workmate-tgn16r-manual-dual-cab,"Paint peeling Bonnet
Seat Torn Driver seat
Corrosion visible Around vehicle
Medium Dent on Around vehicle
Paint cracked on various panels
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2011.0,Mercedes,Benz,B-Class B200 W245 CVT Hatchback,Hatchback,CVT,Petrol,47890,5,WDD2452332J687684,YQB697,11-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065358/motor-vehicles-motor-cycles/2011-mercedes-benz-b-class-b200-w245-cvt-hatchback,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Paint peeling Around vehicle
Dents or marks on body consistent with age and kilometres."
2009.0,Hyundai,Getz,SX TB Automatic Hatchback,Hatchback,Automatic,Petrol,121367,5,KMHBT51BR9U910497,No plates,"Sold Unregistered, Without Plates",4,1.6,Silver,Multi,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065359/motor-vehicles-motor-cycles/2009-hyundai-getz-sx-tb-automatic-hatchback,"Medium Dent on Around vehicle
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2013.0,Audi,Q5,2.0 TDI Quattro 8R Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,136689,5,WAUZZZ8R7DA052050,ZQB200,26-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065360/motor-vehicles-motor-cycles/2013-audi-q5-2-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,"Paint peeling Front bumper
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Other Warning light ON"
2011.0,Toyota,Corolla,Ascent ZRE152R Automatic Sedan,Sedan,Automatic,Petrol,134582,5,JTNBU56EX0J062590,No plates,"Sold Unregistered, Without Plates",4,1.8,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21065361/motor-vehicles-motor-cycles/2011-toyota-corolla-ascent-zre152r-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Dent on on Around vehicle
Front bumper Cracked bumper.
Paint cracked on Front bumper"
2006.0,Nissan,X-Trail,ST T30 Automatic Wagon,Wagon,Automatic,Petrol,277209,5,JN1TBNT30A0201413,1XV7LV,11-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.5,Silver,Multi,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065362/motor-vehicles-motor-cycles/2006-nissan-x-trail-st-t30-automatic-wagon,"Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Medium Dent on Left rear passenger door
Paint fading on various panels"
2016.0,Ford,Ranger,XL 4X2 Hi-Rider PX II Turbo Diesel Automatic Dual Cab,Dual Cab,Automatic,Diesel,303007,5,MPBUMFF80GX103264,1HP9VB,01-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,White,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21065363/motor-vehicles-motor-cycles/2016-ford-ranger-xl-4x2-hi-rider-px-ii-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Driver side back door and boot/tray
Medium Scratch on Around vehicle"
1998.0,Toyota,Camry,CSX SXV20R Automatic Sedan,Sedan,Automatic,Petrol,359480,5,6T153SK200X028815,1EI5UA,07-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,Gold,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065364/motor-vehicles-motor-cycles/1998-toyota-camry-csx-sxv20r-automatic-sedan,"Medium Scratch on Around vehicle
Paint peeling Around vehicle
Body/panel damage Boot
Hood Lining Sagging"
2010.0,Nissan,Micra,K12 Automatic Hatchback,Hatchback,Automatic,Petrol,126751,5,JN1FBAK12A0518321,XQQ774,09-07-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,1.4,Cream,Multi,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21065365/motor-vehicles-motor-cycles/2010-nissan-micra-k12-automatic-hatchback,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Engine noise observed."
1999.0,Honda,Accord,V6-L 6th Gen Automatic Sedan,Sedan,Automatic,Petrol,186477,5,MRHCK1640XP000941,PXS290,28-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,3,Gold,Beige,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21065366/motor-vehicles-motor-cycles/1999-honda-accord-v6-l-6th-gen-automatic-sedan,"Medium Dents, Scratches Around vehicle
Corrosion visible Around vehicle
Paint cracked rear bumper. Paint peeling on Around vehicle
Door card Worn."
2006.0,Honda,ACCORD,EURO Luxury 7th Gen Automatic Sedan,Sedan,Automatic,Petrol,193171,5,JHMCL96806C221828,2BS7PU,14-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.4,Silver,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21065368/motor-vehicles-motor-cycles/2006-honda-accord-euro-luxury-7th-gen-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Paint fading Roof
Front Seat worn Driver seat"
